,price,Address,moreinfo,bedroom,bathroom,size_sqf,types,city,province
212,"1,725",Ottawa,"3 bd
2 ba
930 sf",3,2,930,Apt/Condo,Ottowa,Ontario
213,"1,740",Briar Green Leslie Park,"1 bd
1 ba",1,1,,Apt/Condo,Ottowa,Ontario
214,"1,735",Briar Green Leslie Park,"1 bd
1 ba",1,1,,Apt/Condo,Ottowa,Ontario
215,"2,520",Briar Green Leslie Park,"2 bd
2 ba",2,2,,Apt/Condo,Ottowa,Ontario
216,"2,475",Briar Green Leslie Park,"1 bd
1 ba",1,1,,Apt/Condo,Ottowa,Ontario
217,"2,950",Island Park Wellington Village,"2 bd
2 ba
950 sf",2,2,950,Apt/Condo,Ottowa,Ontario
218,"2,450",Centretown,"1 bd
1 ba
888 sf",1,1,888,Apt/Condo,Ottowa,Ontario
219,"2,800",Centretown,"1 bd
2 ba
826 sf",1,2,826,Apt/Condo,Ottowa,Ontario
220,"1,699",Ottawa,"V Tour

2 bd
1 ba
802 sf",2,,802,"


Apt/Condo",Ottowa,Ontario
221,"1,585",Ottawa,"2 bd
1 ba
876 sf",2,1,876,Apt/Condo,Ottowa,Ontario
222,"1,860",Chatelaine Village,"1 bd
1 ba
701 sf",1,1,701,Apt/Condo,Ottowa,Ontario
223,"1,610",Chatelaine Village,"1 bd
1 ba
817 sf",1,1,817,Apt/Condo,Ottowa,Ontario
224,"1,725",Chatelaine Village,"2 bd
2 ba
1255 sf",2,2,1255,Apt/Condo,Ottowa,Ontario
225,"1,575",Ottawa,"2 bd
1 ba
750 sf",2,1,750,Apt/Condo,Ottowa,Ontario
226,"1,940",Ottawa,"1 bd
1 ba
852 sf",1,1,852,Apt/Condo,Ottowa,Ontario
227,"1,700",Ottawa,"2 bd
3 ba",2,3,,Townhouse,Ottowa,Ontario
228,"1,710",Ottawa,"2 bd
1 ba
870 sf",2,1,870,Apt/Condo,Ottowa,Ontario
229,"1,250",Lowertown,"0 bd
1 ba
410 sf",0,1,410,Apt/Condo,Ottowa,Ontario
230,"1,900",Lowertown,"2 bd
2 ba
780 sf",2,2,780,Apt/Condo,Ottowa,Ontario
231,"1,850",Elmvale Canterbury,"V Tour

2 bd
2 ba
980 sf",2,,980,"


Apt/Condo",Ottowa,Ontario
232,"1,905",Riverview,"3 bd
2 ba
1200 sf",3,2,1200,Apt/Condo,Ottowa,Ontario
233,"1,799",Centretown,"V Tour

1 bd
1 ba
386 sf",1,,386,"


Apt/Condo",Ottowa,Ontario
234,"1,495",West Centretown,"2 bd
1 ba
0 sf",2,1,0,Apt/Condo,Ottowa,Ontario
235,"1,295",Sandy Hill,"1 bd
1 ba
0 sf",1,1,0,Apt/Condo,Ottowa,Ontario
236,"1,200",Ottawa,"0 bd
1 ba",0,1,,Apt/Condo,Ottowa,Ontario
237,"1,450",Elmvale Canterbury,"2 bd
1 ba
800 sf",2,1,800,Apt/Condo,Ottowa,Ontario
238,"2,400",Sandy Hill,"3 bd
1 ba",3,1,,Apt/Condo,Ottowa,Ontario
239,"2,000",Ottawa,"1 bd
1 ba
641 sf",1,1,641,Apt/Condo,Ottowa,Ontario
240,"4,200",West Centretown,"V Tour

2 bd
2 ba",2,,,"


Apt/Condo",Ottowa,Ontario
241,"2,350",West Centretown,"V Tour

2 bd
1 ba",2,,,"


Apt/Condo",Ottowa,Ontario
242,"1,650",West Centretown,"1 bd
1 ba",1,1,,Apt/Condo,Ottowa,Ontario
243,"2,000",West Centretown,"1 bd
1 ba",1,1,,Apt/Condo,Ottowa,Ontario
244,"1,500",West Centretown,"0 bd
1 ba",0,1,,Apt/Condo,Ottowa,Ontario
245,"1,800",Ottawa,"V Tour

3 bd
2 ba",3,,,"


Fourplex",Ottowa,Ontario
246,"2,200",Ottawa,"3 bd
3 ba",3,3,,Townhouse,Ottowa,Ontario
247,"2,295",Vanier North,"1 bd
1 ba
912 sf",1,1,912,Apt/Condo,Ottowa,Ontario
248,"1,905",Vanier North,"1 bd
1 ba
855 sf",1,1,855,Apt/Condo,Ottowa,Ontario
249,"2,585",Vanier North,"2 bd
2 ba
1108 sf",2,2,1108,Apt/Condo,Ottowa,Ontario
250,"2,200",Ottawa,"3 bd
3 ba",3,3,,House,Ottowa,Ontario
251,"1,800",Ottawa,"2 bd
1 ba
1100 sf",2,1,1100,Apt/Condo,Ottowa,Ontario
252,"1,625",Westboro,"2 bd
1 ba
1000 sf",2,1,1000,Apt/Condo,Ottowa,Ontario
253,"1,485",Westboro,"1 bd
1 ba
700 sf",1,1,700,Apt/Condo,Ottowa,Ontario
254,"1,640",Riverview,"2 bd
2 ba
810 sf",2,2,810,Apt/Condo,Ottowa,Ontario
255,"1,720",Britannia Village,"2 bd
1 ba
795 sf",2,1,795,Apt/Condo,Ottowa,Ontario
256,"5,495",Hintonburg Mechanicsville,"2 bd
2 ba
1320 sf",2,2,1320,Apt/Condo,Ottowa,Ontario
257,"1,200",Ottawa,"0 bd
1 ba
0 sf",0,1,0,Apt/Condo,Ottowa,Ontario
258,"1,475",Ottawa,"V Tour

2 bd
1 ba
865 sf",2,,865,"


Apt/Condo",Ottowa,Ontario
259,"1,475",Lowertown,"V Tour

1 bd
1 ba
470 sf",1,,470,"


Apt/Condo",Ottowa,Ontario
260,"1,595",Ottawa,"2 bd
1 ba
800 sf",2,1,800,Apt/Condo,Ottowa,Ontario
261,"1,785",Riverview,"2 bd
1 ba
826 sf",2,1,826,Apt/Condo,Ottowa,Ontario
262,"1,475",Riverview,"1 bd
1 ba
500 sf",1,1,500,Apt/Condo,Ottowa,Ontario
263,"1,400",Elmvale Canterbury,"1 bd
1 ba
600 sf",1,1,600,Apt/Condo,Ottowa,Ontario
264,"1,470",Elmvale Canterbury,"2 bd
1 ba
750 sf",2,1,750,Apt/Condo,Ottowa,Ontario
265,"1,315",Hintonburg Mechanicsville,"1 bd
1 ba
625 sf",1,1,625,Apt/Condo,Ottowa,Ontario
266,"1,650",Ledbury Heron Gate Ridgemont,"2 bd
1 ba
824 sf",2,1,824,Apt/Condo,Ottowa,Ontario
267,"1,570",Ottawa,"2 bd
1 ba
863 sf",2,1,863,Apt/Condo,Ottowa,Ontario
268,"1,380",Ottawa,"1 bd
1 ba
644 sf",1,1,644,Apt/Condo,Ottowa,Ontario
269,"1,645",Britannia Village,"2 bd
1 ba
785 sf",2,1,785,Apt/Condo,Ottowa,Ontario
270,"1,210",Ledbury Heron Gate Ridgemont,"1 bd
1 ba
500 sf",1,1,500,Apt/Condo,Ottowa,Ontario
271,"1,445",Ledbury Heron Gate Ridgemont,"2 bd
1 ba
700 sf",2,1,700,Apt/Condo,Ottowa,Ontario
272,"1,520",Manor Park,"2 bd
1 ba
740 sf",2,1,740,Apt/Condo,Ottowa,Ontario
273,"1,525",Manor Park,"2 bd
1 ba
662 sf",2,1,662,Apt/Condo,Ottowa,Ontario
274,"1,465",Ledbury Heron Gate Ridgemont,"2 bd
1 ba
650 sf",2,1,650,Apt/Condo,Ottowa,Ontario
275,"1,299",Manor Park,"1 bd
1 ba
554 sf",1,1,554,Apt/Condo,Ottowa,Ontario
276,"1,490",Hawthorne Meadows Sheffield Glen,"V Tour

1 bd
1 ba
600 sf",1,,600,"


Apt/Condo",Ottowa,Ontario
277,"1,710",Ottawa,"1 bd
1 ba
730 sf",1,1,730,Apt/Condo,Ottowa,Ontario
278,"1,480",Overbrook Mcarthur,"1 bd
1 ba
544 sf",1,1,544,Apt/Condo,Ottowa,Ontario
279,"2,050",Overbrook Mcarthur,"2 bd
1 ba
670 sf",2,1,670,Apt/Condo,Ottowa,Ontario
280,"1,825",Hintonburg Mechanicsville,"1 bd
1 ba
650 sf",1,1,650,Apt/Condo,Ottowa,Ontario
281,"2,380",Hintonburg Mechanicsville,"V Tour

2 bd
1 ba
1000 sf",2,,1000,"


Apt/Condo",Ottowa,Ontario
282,"1,400",Ottawa,"0 bd
1 ba",0,1,,Apt/Condo,Ottowa,Ontario
283,"1,499",Parkwood Hills Stewart Farm,"2 bd
1 ba",2,1,,Apt/Condo,Ottowa,Ontario
284,"1,300",Lowertown,"V Tour

1 bd
1 ba
475 sf",1,,475,"


Apt/Condo",Ottowa,Ontario
285,"1,399",Ottawa,"V Tour

1 bd
1 ba
630 sf",1,,630,"


Apt/Condo",Ottowa,Ontario
286,"5,970",Centretown,"2 bd
1 ba",2,1,,Apt/Condo,Ottowa,Ontario
287,"2,670",Centretown,"1 bd
1 ba",1,1,,Apt/Condo,Ottowa,Ontario
288,"1,299",Ottawa,"0 bd
1 ba
425 sf",0,1,425,Apt/Condo,Ottowa,Ontario
289,"1,750",Ottawa,"2 bd
1 ba
630 sf",2,1,630,Apt/Condo,Ottowa,Ontario
290,"1,499",Ottawa,"V Tour

1 bd
1 ba
630 sf",1,,630,"


Apt/Condo",Ottowa,Ontario
291,"1,299",Ottawa,"0 bd
1 ba
400 sf",0,1,400,Apt/Condo,Ottowa,Ontario
292,"1,350",Ottawa,"1 bd
1 ba
550 sf",1,1,550,Apt/Condo,Ottowa,Ontario
293,"1,550",Ottawa,"V Tour

2 bd
1 ba
0 sf",2,,0,"


Apt/Condo",Ottowa,Ontario
294,"1,699",Ottawa,"1 bd
1 ba",1,1,,Apt/Condo,Ottowa,Ontario
295,"1,800",Ottawa,"2 bd
1 ba",2,1,,Multifamily,Ottowa,Ontario
296,"1,814",Cityview Crestview Meadowlands,"2 bd
1 ba",2,1,,Townhouse,Ottowa,Ontario
297,"2,274",Sandy Hill,"1 bd
1 ba
818 sf",1,1,818,Apt/Condo,Ottowa,Ontario
298,"3,049",Ottawa,"4 bd
3 ba",4,3,,House,Ottowa,Ontario
299,"2,340",Sandy Hill,"2 bd
2 ba
1021 sf",2,2,1021,Apt/Condo,Ottowa,Ontario
300,"1,825",Ottawa,"1 bd
1 ba
751 sf",1,1,751,Apt/Condo,Ottowa,Ontario
301,"1,425",Ottawa,"V Tour

1 bd
1 ba
0 sf",1,,0,"


Apt/Condo",Ottowa,Ontario
302,"1,650",Ottawa,"V Tour

2 bd
1 ba
0 sf",2,,0,"


Apt/Condo",Ottowa,Ontario
303,"1,150",Ottawa,"0 bd
1 ba
380 sf",0,1,380,Apt/Condo,Ottowa,Ontario
304,"1,300",Ottawa,"0 bd
1 ba",0,1,,Apt/Condo,Ottowa,Ontario
305,"1,650",Ottawa,"V Tour

2 bd
1 ba
0 sf",2,,0,"


Apt/Condo",Ottowa,Ontario
306,"1,299",Ottawa,"V Tour

1 bd
1 ba
500 sf",1,,500,"


Apt/Condo",Ottowa,Ontario
307,"1,749",West Centretown,"V Tour

1 bd
1 ba
425 sf",1,,425,"


Apt/Condo",Ottowa,Ontario
308,"1,800",Ottawa,"2 bd
1 ba",2,1,,Apt/Condo,Ottowa,Ontario
309,"2,299",West Centretown,"V Tour

2 bd
1 ba
680 sf",2,,680,"


Apt/Condo",Ottowa,Ontario
310,"2,275",West Centretown,"V Tour

2 bd
1 ba
620 sf",2,,620,"


Apt/Condo",Ottowa,Ontario
311,"2,699",West Centretown,"V Tour

2 bd
2 ba
1092 sf",2,,1092,"


Apt/Condo",Ottowa,Ontario
312,"1,600",Ottawa,"2 bd
1 ba
800 sf",2,1,800,Apt/Condo,Ottowa,Ontario
313,"1,699",Crystal Bay Lakeview Park,"V Tour

2 bd
1 ba
802 sf",2,,802,"


Apt/Condo",Ottowa,Ontario
314,"1,500",Ottawa,"V Tour

3 bd
1 ba
700 sf",3,,700,"


Apt/Condo",Ottowa,Ontario
315,"1,599",Crystal Bay Lakeview Park,"V Tour

2 bd
1 ba
1 sf",2,,1,"


Apt/Condo",Ottowa,Ontario
316,"1,219",Cityview Crestview Meadowlands,"0 bd
1 ba",0,1,,Apt/Condo,Ottowa,Ontario
317,"1,900",Sandy Hill,"2 bd
1 ba",2,1,,Apt/Condo,Ottowa,Ontario
318,"1,619",Skyline Fisher Heights,"2 bd
2 ba",2,2,,Multifamily,Ottowa,Ontario
319,"1,629",Cityview Crestview Meadowlands,"2 bd
1 ba",2,1,,Apt/Condo,Ottowa,Ontario
320,"1,789",Cityview Crestview Meadowlands,"3 bd
1 ba",3,1,,Apt/Condo,Ottowa,Ontario
321,"1,669",Centretown,"0 bd
1 ba",0,1,,Apt/Condo,Ottowa,Ontario
322,"1,889",Centretown,"1 bd
1 ba",1,1,,Apt/Condo,Ottowa,Ontario
323,"2,589",Centretown,"2 bd
1 ba",2,1,,Apt/Condo,Ottowa,Ontario
324,"2,769",Centretown,"1 bd
1 ba
585 sf",1,1,585,Apt/Condo,Ottowa,Ontario
325,"2,649",Centretown,"2 bd
2 ba
658 sf",2,2,658,Apt/Condo,Ottowa,Ontario
326,"2,309",Centretown,"1 bd
1 ba
656 sf",1,1,656,Apt/Condo,Ottowa,Ontario
327,"1,349",Riverview,"1 bd
1 ba",1,1,,Apt/Condo,Ottowa,Ontario
328,"1,619",Briar Green Leslie Park,"1 bd
1 ba",1,1,,Apt/Condo,Ottowa,Ontario
329,"1,619",Cityview Crestview Meadowlands,"2 bd
2 ba",2,2,,Apt/Condo,Ottowa,Ontario
330,"1,499",Braemar Park Bel Air Heights Copeland Park,"1 bd
1 ba",1,1,,Apt/Condo,Ottowa,Ontario
331,"2,509",Braemar Park Bel Air Heights Copeland Park,"3 bd
2 ba",3,2,,Apt/Condo,Ottowa,Ontario
332,"1,409",Skyline Fisher Heights,"1 bd
1 ba",1,1,,Apt/Condo,Ottowa,Ontario
333,"1,759",Centretown,"1 bd
1 ba
742 sf",1,1,742,Apt/Condo,Ottowa,Ontario
334,"1,689",Ottawa,"1 bd
1 ba",1,1,,Apt/Condo,Ottowa,Ontario
335,"1,509",Cityview Crestview Meadowlands,"1 bd
1 ba",1,1,,Apt/Condo,Ottowa,Ontario
336,"1,689",Cityview Crestview Meadowlands,"3 bd
1 ba",3,1,,Apt/Condo,Ottowa,Ontario
337,"1,809",Braemar Park Bel Air Heights Copeland Park,"2 bd
2 ba",2,2,,Apt/Condo,Ottowa,Ontario
338,"1,279",Parkwood Hills Stewart Farm,"1 bd
1 ba",1,1,,Apt/Condo,Ottowa,Ontario
339,"1,999",Skyline Fisher Heights,"2 bd
1 ba",2,1,,Townhouse,Ottowa,Ontario
340,"2,339",Cityview Crestview Meadowlands,"V Tour

4 bd
2 ba",4,,,"


House",Ottowa,Ontario
341,"2,799",West Centretown,"V Tour

2 bd
2 ba
840 sf",2,,840,"


Apt/Condo",Ottowa,Ontario
342,"1,249",Carlington,"V Tour

1 bd
1 ba
433 sf",1,,433,"


Apt/Condo",Ottowa,Ontario
343,"2,100",Ottawa,"3 bd
1 ba
1050 sf",3,1,1050,Apt/Condo,Ottowa,Ontario
344,"1,999",Westboro,"V Tour

0 bd
1 ba
594 sf",0,,594,"


Apt/Condo",Ottowa,Ontario
345,"1,849",Iris Queensway Terrance South,"V Tour

2 bd
1 ba
928 sf",2,,928,"


Apt/Condo",Ottowa,Ontario
346,"1,629",Iris Queensway Terrance South,"V Tour

2 bd
1 ba
0 sf",2,,0,"


Apt/Condo",Ottowa,Ontario
347,"2,199",Ottawa,"V Tour

3 bd
2 ba
1297 sf",3,,1297,"


Apt/Condo",Ottowa,Ontario
348,"1,859",Briar Green Leslie Park,"2 bd
1 ba
749 sf",2,1,749,Apt/Condo,Ottowa,Ontario
349,"2,249",Briar Green Leslie Park,"V Tour

3 bd
2 ba
1252 sf",3,,1252,"


Apt/Condo",Ottowa,Ontario
350,"1,699",West Centretown,"V Tour

1 bd
1 ba
476 sf",1,,476,"


Apt/Condo",Ottowa,Ontario
351,"1,800",West Centretown,"V Tour

1 bd
1 ba
705 sf",1,,705,"


Apt/Condo",Ottowa,Ontario
352,"1,699",West Centretown,"V Tour

1 bd
1 ba
473 sf",1,,473,"


Apt/Condo",Ottowa,Ontario
353,"1,949",Ottawa,"V Tour

1 bd
1 ba
647 sf",1,,647,"


Apt/Condo",Ottowa,Ontario
354,"1,699",West Centretown,"V Tour

1 bd
1 ba
516 sf",1,,516,"


Apt/Condo",Ottowa,Ontario
355,"1,499",Hawthorne Meadows Sheffield Glen,"V Tour

1 bd
1 ba
651 sf",1,,651,"


Apt/Condo",Ottowa,Ontario
356,"1,430",Hawthorne Meadows Sheffield Glen,"V Tour

1 bd
1 ba
600 sf",1,,600,"


Apt/Condo",Ottowa,Ontario
357,"1,499",Hawthorne Meadows Sheffield Glen,"V Tour

1 bd
1 ba
713 sf",1,,713,"


Apt/Condo",Ottowa,Ontario
358,"1,460",Hawthorne Meadows Sheffield Glen,"V Tour

1 bd
1 ba
600 sf",1,,600,"


Apt/Condo",Ottowa,Ontario
359,"1,440",Hawthorne Meadows Sheffield Glen,"V Tour

1 bd
1 ba
600 sf",1,,600,"


Apt/Condo",Ottowa,Ontario
360,"2,099",Beacon Hill South Cardinal Heights,"V Tour

3 bd
1 ba
1094 sf",3,,1094,"


Townhouse",Ottowa,Ontario
361,"1,899",Crystal Bay Lakeview Park,"V Tour

3 bd
1 ba
1 sf",3,,1,"


Apt/Condo",Ottowa,Ontario
362,"3,595",Carlingwood West Glabar Park Mckellar Heights,"5 bd
2 ba",5,2,,Multifamily,Ottowa,Ontario
363,"1,100",Ottawa,"V Tour

0 bd
1 ba",0,,,"


Apt/Condo",Ottowa,Ontario
364,"1,150",Whitehaven Queensway Terrace North,"1 bd
1 ba
0 sf",1,1,0,Apt/Condo,Ottowa,Ontario
365,"1,100",Ottawa,"0 bd
1 ba
0 sf",0,1,0,Apt/Condo,Ottowa,Ontario
366,"1,200",Centretown,"V Tour

0 bd
1 ba
0 sf",0,,0,"


Apt/Condo",Ottowa,Ontario
367,775,Ottawa,"1 bd
2 ba",1,2,,House,Ottowa,Ontario
368,"1,650",Ottawa,"1 bd
1 ba",1,1,,Apt/Condo,Ottowa,Ontario
369,"4,200",Ottawa,"V Tour

2 bd
2 ba
1200 sf",2,,1200,"


Apt/Condo",Ottowa,Ontario
370,"1,549",Braemar Park Bel Air Heights Copeland Park,"V Tour

2 bd
1 ba
655 sf",2,,655,"


Apt/Condo",Ottowa,Ontario
371,"2,250",Old Barrhaven East,"3 bd
2 ba",3,2,,Apt/Condo,Ottowa,Ontario
372,"2,195",Rothwell Heights Beacon Hill North,"3 bd
2 ba",3,2,,Townhouse,Ottowa,Ontario
373,"2,400",Findlay Creek,"V Tour

3 bd
3 ba
26 x 105 ft",3,,26,"


House",Ottowa,Ontario
374,"2,595",Stittsville,"3 bd
3 ba",3,3,,House,Ottowa,Ontario
375,"3,400",Hunt Club East Western Community,"V Tour

4 bd
4 ba
60 x 100 ft",4,,60,"


House",Ottowa,Ontario
376,"2,100",Centrepointe,"3 bd
2 ba",3,2,,Townhouse,Ottowa,Ontario
377,"2,300",Carleton Heights Rideauview,"V Tour

4 bd
3 ba",4,,,"


Townhouse",Ottowa,Ontario
378,"2,375",Centretown,"1 bd
1 ba",1,1,,Apt/Condo,Ottowa,Ontario
379,"2,075",Stonebridge Half Moon Bay Heart's Desire,"3 bd
3 ba",3,3,,Townhouse,Ottowa,Ontario
380,"2,295",Brookside Briarbrook Morgan's Grant,"4 bd
4 ba",4,4,,Townhouse,Ottowa,Ontario
381,"1,800",Stittsville,"2 bd
1 ba",2,1,,Apt/Condo,Ottowa,Ontario
382,"1,850",Portobello South,"2 bd
3 ba",2,3,,House,Ottowa,Ontario
383,"1,800",Cityview Crestview Meadowlands,"2 bd
1 ba",2,1,,House,Ottowa,Ontario
384,"1,750",Vanier North,"3 bd
1 ba",3,1,,Apt/Condo,Ottowa,Ontario
385,"3,900",Riverside Park,"3 + 1 bd
2 ba
64 x 100 ft",3 + 1,2,64,House,Ottowa,Ontario
386,"2,150",Stonebridge Half Moon Bay Heart's Desire,"3 bd
3 ba",3,3,,Townhouse,Ottowa,Ontario
387,"2,400",Portobello South,"V Tour

3 bd
4 ba
38 x 86 ft",3,,38,"


House",Ottowa,Ontario
388,"3,000",Stittsville,"4 bd
4 ba",4,4,,House,Ottowa,Ontario
389,"2,200",Stonebridge Half Moon Bay Heart's Desire,"V Tour

2 bd
3 ba",2,,,"


Townhouse",Ottowa,Ontario
390,"1,295",Hintonburg Mechanicsville,"1 bd
1 ba",1,1,,Apt/Condo,Ottowa,Ontario
391,"2,795",Centretown,"2 bd
2 ba",2,2,,Apt/Condo,Ottowa,Ontario
392,"2,100",Carson Grove Carson Meadows,"2 bd
1 ba",2,1,,Apt/Condo,Ottowa,Ontario
393,"2,875",Elmvale Canterbury,"2 bd
2 ba",2,2,,House,Ottowa,Ontario
394,"2,300",Cityview Crestview Meadowlands,"3 bd
1 ba",3,1,,House,Ottowa,Ontario
395,"1,800",Ottawa,"2 bd
2 ba
1070 sf",2,2,1070,Apt/Condo,Ottowa,Ontario
396,"2,150",Stonebridge Half Moon Bay Heart's Desire,"3 bd
3 ba",3,3,,Townhouse,Ottowa,Ontario
397,"2,100",Glebe Dows Lake,"1 bd
1 ba",1,1,,Apt/Condo,Ottowa,Ontario
398,"2,100",Stonebridge Half Moon Bay Heart's Desire,"3 bd
3 ba",3,3,,Townhouse,Ottowa,Ontario
399,"2,500",Chapman Mills,"3 bd
3 ba",3,3,,House,Ottowa,Ontario
400,"3,195",Sandy Hill,"3 bd
2 ba",3,2,,House,Ottowa,Ontario
401,"3,850",Chapel Hill South,"5 bd
3 ba",5,3,,House,Ottowa,Ontario
402,"2,700",Glebe Dows Lake,"V Tour

2 bd
1 ba",2,,,"


Apt/Condo",Ottowa,Ontario
