,price,Address,moreinfo,bedroom,bathroom,size_sqf,types,city
61,"1,250",Winnipeg,"V Tour

1 bd
1 ba
497 sf",1,,497,"


Townhouse",Winnipeg
62,"1,438",Winnipeg,"V Tour

2 bd
1 ba
863 sf",2,,863,"


Apt/Condo",Winnipeg
63,"1,085",Winnipeg,"2 bd
1 ba
780 sf",2,1,780,Apt/Condo,Winnipeg
64,"1,085",Winnipeg,"2 bd
1 ba
780 sf",2,1,780,Apt/Condo,Winnipeg
65,"1,289",Winnipeg,"2 bd
1 ba
956 sf",2,1,956,House,Winnipeg
66,"1,710",Winnipeg,"V Tour

3 bd
2 ba
1162 sf",3,,1162,"


Townhouse",Winnipeg
67,"1,000",Winnipeg,"1 bd
1 ba
625 sf",1,1,625,Apt/Condo,Winnipeg
68,"1,644",Winnipeg,"V Tour

2 bd
1 ba
640 sf",2,,640,"


Apt/Condo",Winnipeg
69,"1,708",Winnipeg,"V Tour

3 bd
2 ba
1047 sf",3,,1047,"


Apt/Condo",Winnipeg
70,"1,540",Winnipeg,"V Tour

2 bd
2 ba
946 sf",2,,946,"


Townhouse",Winnipeg
71,"1,195",Winnipeg,"2 bd
1 ba
874 sf",2,1,874,Apt/Condo,Winnipeg
72,"1,181",Winnipeg,"1 bd
1 ba
763 sf",1,1,763,Apt/Condo,Winnipeg
73,"1,298",Winnipeg,"V Tour

1 bd
1 ba
651 sf",1,,651,"


Apt/Condo",Winnipeg
74,"1,748",Winnipeg,"V Tour

3 bd
2 ba
1047 sf",3,,1047,"


Apt/Condo",Winnipeg
75,"1,448",Winnipeg,"V Tour

2 bd
2 ba
915 sf",2,,915,"


Apt/Condo",Winnipeg
76,"1,415",Winnipeg,"1 bd
1 ba
662 sf",1,1,662,Apt/Condo,Winnipeg
77,"1,428",Winnipeg,"V Tour

2 bd
1 ba
892 sf",2,,892,"


Apt/Condo",Winnipeg
78,"1,718",Winnipeg,"V Tour

2 bd
2 ba
1047 sf",2,,1047,"


Apt/Condo",Winnipeg
79,"1,025",Winnipeg,"1 bd
1 ba
599 sf",1,1,599,Apt/Condo,Winnipeg
80,"1,265",Winnipeg,"2 bd
1 ba
782 sf",2,1,782,Apt/Condo,Winnipeg
81,"1,065",Winnipeg,"1 bd
1 ba
572 sf",1,1,572,Apt/Condo,Winnipeg
82,"1,455",Winnipeg,"V Tour

1 bd
2 ba
920 sf",1,,920,"


Townhouse",Winnipeg
83,"1,595",Winnipeg,"V Tour

2 bd
2 ba
1082 sf",2,,1082,"


Townhouse",Winnipeg
84,"1,440",Winnipeg,"1 bd
1 ba
662 sf",1,1,662,Apt/Condo,Winnipeg
85,"1,720",Winnipeg,"V Tour

2 bd
2 ba
893 sf",2,,893,"


Apt/Condo",Winnipeg
86,"1,057",Winnipeg,"1 bd
1 ba
650 sf",1,1,650,Apt/Condo,Winnipeg
87,"1,085",Winnipeg,"1 bd
1 ba
679 sf",1,1,679,Apt/Condo,Winnipeg
88,925,Winnipeg,"1 bd
1 ba
440 sf",1,1,440,Apt/Condo,Winnipeg
89,"1,189",Winnipeg,"1 bd
1 ba
737 sf",1,1,737,Apt/Condo,Winnipeg
90,"1,810",Winnipeg,"1 bd
1 ba
1033 sf",1,1,1033,Apt/Condo,Winnipeg
91,"1,790",Winnipeg,"V Tour

3 bd
2 ba
1109 sf",3,,1109,"


Townhouse",Winnipeg
92,"4,015",Winnipeg,"2 bd
2 ba
1464 sf",2,2,1464,Apt/Condo,Winnipeg
93,"1,175",Winnipeg,"2 bd
1 ba
783 sf",2,1,783,Apt/Condo,Winnipeg
94,"1,232",Winnipeg,"1 bd
1 ba
741 sf",1,1,741,Apt/Condo,Winnipeg
95,975,Winnipeg,"1 bd
1 ba
563 sf",1,1,563,Apt/Condo,Winnipeg
96,869,Winnipeg,"1 bd
1 ba
0 sf",1,1,0,Apt/Condo,Winnipeg
97,"1,079",Winnipeg,"2 bd
1 ba
0 sf",2,1,0,Apt/Condo,Winnipeg
98,"1,717",Winnipeg,"2 bd
2 ba",2,2,,Apt/Condo,Winnipeg
99,"1,351",Winnipeg,"2 bd
1 ba",2,1,,Apt/Condo,Winnipeg
100,"1,225",Winnipeg,"1 bd
1 ba",1,1,,Apt/Condo,Winnipeg
101,"1,289",Winnipeg,"1 bd
1 ba",1,1,,Apt/Condo,Winnipeg
102,829,Winnipeg,"1 bd
1 ba",1,1,,Apt/Condo,Winnipeg
103,"1,456",Winnipeg,"2 bd
1 ba",2,1,,Apt/Condo,Winnipeg
104,"2,010",Winnipeg,"2 bd
2 ba
926 sf",2,2,926,Apt/Condo,Winnipeg
105,869,Winnipeg,"0 bd
1 ba
0 sf",0,1,0,Apt/Condo,Winnipeg
106,"1,398",Winnipeg,"V Tour

1 bd
1 ba
604 sf",1,,604,"


Apt/Condo",Winnipeg
107,"1,425",Winnipeg,"1 bd
1 ba
662 sf",1,1,662,Apt/Condo,Winnipeg
108,"1,300",Winnipeg,"1 bd
1 ba",1,1,,Apt/Condo,Winnipeg
109,"1,589",Winnipeg,"2 bd
1 ba",2,1,,Apt/Condo,Winnipeg
110,"1,057",Winnipeg,"1 bd
1 ba",1,1,,Apt/Condo,Winnipeg
111,"1,882",Winnipeg,"V Tour

3 bd
2 ba
966 sf",3,,966,"


Apt/Condo",Winnipeg
112,"1,780",Winnipeg,"2 bd
2 ba
1188 sf",2,2,1188,Apt/Condo,Winnipeg
113,"1,098",Winnipeg,"1 bd
1 ba",1,1,,Apt/Condo,Winnipeg
114,900,Winnipeg,"1 bd
1 ba
580 sf",1,1,580,Apt/Condo,Winnipeg
115,"1,050",Winnipeg,"2 bd
1 ba
780 sf",2,1,780,Apt/Condo,Winnipeg
116,"1,050",Winnipeg,"2 bd
1 ba
780 sf",2,1,780,Apt/Condo,Winnipeg
117,900,Winnipeg,"1 bd
1 ba
580 sf",1,1,580,Apt/Condo,Winnipeg
118,"2,070",Winnipeg,"2 bd
2 ba
1664 sf",2,2,1664,Apt/Condo,Winnipeg
119,"1,116",Winnipeg,"V Tour

0 bd
1 ba
396 sf",0,,396,"


Apt/Condo",Winnipeg
120,"1,086",Winnipeg,"1 bd
1 ba
586 sf",1,1,586,Apt/Condo,Winnipeg
121,"1,298",Winnipeg,"V Tour

1 bd
1 ba
648 sf",1,,648,"


Apt/Condo",Winnipeg
122,"1,166",Winnipeg,"2 bd
1 ba",2,1,,Apt/Condo,Winnipeg
123,"2,648",Winnipeg,"V Tour

2 bd
2 ba
915 sf",2,,915,"


Apt/Condo",Winnipeg
124,"1,388",Winnipeg,"V Tour

2 bd
1 ba
837 sf",2,,837,"


Apt/Condo",Winnipeg
125,"1,748",Winnipeg,"V Tour

3 bd
2 ba
1047 sf",3,,1047,"


Apt/Condo",Winnipeg
126,"1,258",Winnipeg,"V Tour

1 bd
1 ba
638 sf",1,,638,"


Apt/Condo",Winnipeg
127,"1,668",Winnipeg,"V Tour

3 bd
3 ba
1217 sf",3,,1217,"


Townhouse",Winnipeg
128,"1,168",Winnipeg,"V Tour

1 bd
1 ba
651 sf",1,,651,"


Apt/Condo",Winnipeg
129,"1,298",Winnipeg,"V Tour

1 bd
1 ba
651 sf",1,,651,"


Apt/Condo",Winnipeg
130,"1,388",Winnipeg,"V Tour

1 bd
1 ba
641 sf",1,,641,"


Apt/Condo",Winnipeg
131,"1,498",Winnipeg,"V Tour

2 bd
2 ba
949 sf",2,,949,"


Apt/Condo",Winnipeg
132,"1,648",Winnipeg,"V Tour

3 bd
2 ba
1047 sf",3,,1047,"


Apt/Condo",Winnipeg
133,"1,328",Winnipeg,"V Tour

2 bd
2 ba
914 sf",2,,914,"


Apt/Condo",Winnipeg
134,"1,298",Winnipeg,"V Tour

2 bd
1 ba
904 sf",2,,904,"


Apt/Condo",Winnipeg
135,"1,298",Winnipeg,"V Tour

1 bd
1 ba
676 sf",1,,676,"


Apt/Condo",Winnipeg
136,"1,398",Winnipeg,"V Tour

2 bd
2 ba
938 sf",2,,938,"


Apt/Condo",Winnipeg
137,"1,318",Winnipeg,"V Tour

2 bd
1 ba
859 sf",2,,859,"


Apt/Condo",Winnipeg
138,"1,398",Winnipeg,"V Tour

2 bd
1 ba
859 sf",2,,859,"


Apt/Condo",Winnipeg
139,"1,248",Winnipeg,"V Tour

2 bd
1 ba
860 sf",2,,860,"


Apt/Condo",Winnipeg
140,"1,248",Winnipeg,"V Tour

2 bd
1 ba
850 sf",2,,850,"


Apt/Condo",Winnipeg
141,"1,308",Winnipeg,"V Tour

2 bd
1 ba
852 sf",2,,852,"


Apt/Condo",Winnipeg
142,"1,318",Winnipeg,"V Tour

2 bd
1 ba
835 sf",2,,835,"


Apt/Condo",Winnipeg
143,"1,370",Winnipeg,"1 bd
1 ba
483 sf",1,1,483,Apt/Condo,Winnipeg
144,"1,600",Winnipeg,"V Tour

2 bd
2 ba
944 sf",2,,944,"


Apt/Condo",Winnipeg
145,"1,830",Winnipeg,"1 bd
1 ba
1108 sf",1,1,1108,Apt/Condo,Winnipeg
146,"1,011",Winnipeg,"1 bd
1 ba
600 sf",1,1,600,Apt/Condo,Winnipeg
147,"1,196",Winnipeg,"2 bd
1 ba
800 sf",2,1,800,Apt/Condo,Winnipeg
148,"1,640",Winnipeg,"V Tour

2 bd
2 ba
987 sf",2,,987,"


Townhouse",Winnipeg
149,"1,425",Winnipeg,"V Tour

1 bd
1 ba
812 sf",1,,812,"


Townhouse",Winnipeg
150,"1,550",Winnipeg,"V Tour

2 bd
1 ba
807 sf",2,,807,"


Townhouse",Winnipeg
151,844,Winnipeg,"1 bd
1 ba
0 sf",1,1,0,Apt/Condo,Winnipeg
152,"1,590",Winnipeg,"2 bd
1 ba
1135 sf",2,1,1135,Townhouse,Winnipeg
153,750,Winnipeg,"1 bd
1 ba
0 sf",1,1,0,Apt/Condo,Winnipeg
154,850,Winnipeg,"1 bd
1 ba
0 sf",1,1,0,Apt/Condo,Winnipeg
155,850,Winnipeg,"1 bd
1 ba
450 sf",1,1,450,Apt/Condo,Winnipeg
156,800,Winnipeg,"1 bd
1 ba
500 sf",1,1,500,Apt/Condo,Winnipeg
157,795,Winnipeg,"0 bd
1 ba
0 sf",0,1,0,Apt/Condo,Winnipeg
158,900,Winnipeg,"1 bd
1 ba
575 sf",1,1,575,Apt/Condo,Winnipeg
159,"1,750",Winnipeg,"2 bd
2 ba
800 sf",2,2,800,Apt/Condo,Winnipeg
160,890,Winnipeg,"1 bd
1 ba
550 sf",1,1,550,Apt/Condo,Winnipeg
161,"1,050",Winnipeg,"2 bd
1 ba
750 sf",2,1,750,Duplex,Winnipeg
162,"1,550",Winnipeg,"4 bd
1 ba
1300 sf",4,1,1300,Apt/Condo,Winnipeg
163,895,Winnipeg,"2 bd
1 ba
650 sf",2,1,650,House,Winnipeg
164,905,Winnipeg,"1 bd
1 ba
0 sf",1,1,0,Apt/Condo,Winnipeg
165,825,Winnipeg,"2 bd
1 ba
0 sf",2,1,0,Apt/Condo,Winnipeg
166,839,Winnipeg,"1 bd
1 ba
0 sf",1,1,0,Apt/Condo,Winnipeg
167,877,Winnipeg,"1 bd
1 ba
0 sf",1,1,0,Apt/Condo,Winnipeg
168,995,Winnipeg,"1 bd
1 ba
0 sf",1,1,0,Apt/Condo,Winnipeg
169,850,Winnipeg,"1 bd
1 ba
0 sf",1,1,0,Apt/Condo,Winnipeg
170,"1,550",Winnipeg,"1 bd
1 ba
900 sf",1,1,900,Apt/Condo,Winnipeg
171,"1,250",Winnipeg,"2 bd
1 ba
500 sf",2,1,500,House,Winnipeg
172,"1,200",Winnipeg,"4 bd
2 ba
1200 sf",4,2,1200,House,Winnipeg
173,"1,900",Winnipeg,"3 bd
1 ba
990 sf",3,1,990,Apt/Condo,Winnipeg
174,"1,400",Winnipeg,"2 bd
1 ba
797 sf",2,1,797,Apt/Condo,Winnipeg
175,"1,280",Winnipeg,"V Tour

0 bd
623 sf",0,,,"


Recreational",Winnipeg
176,867,Winnipeg,"1 bd
1 ba
0 sf",1,1,0,Apt/Condo,Winnipeg
177,944,Winnipeg,"1 bd
1 ba
0 sf",1,1,0,Apt/Condo,Winnipeg
178,925,Winnipeg,"1 bd
1 ba
0 sf",1,1,0,Apt/Condo,Winnipeg
179,"1,175",Winnipeg,"3 bd
1 ba
0 sf",3,1,0,Duplex,Winnipeg
180,895,Winnipeg,"1 bd
1 ba
0 sf",1,1,0,Apt/Condo,Winnipeg
181,722,Winnipeg,"0 bd
1 ba
0 sf",0,1,0,Apt/Condo,Winnipeg
182,500,Winnipeg,"0 bd
2 ba
0 sf",0,2,0,House,Winnipeg
