,price,Address,moreinfo,bedroom,bathroom,size_sqf,types,city
0,"1,061",Saskatoon,"1 bd
1 ba
392 sf",1,1,392,Apt/Condo,Saskatoon
1,"1,021",Saskatoon,"2 bd
1 ba
683 sf",2,1,683,Apt/Condo,Saskatoon
2,"1,439",Saskatoon,"1 bd
1 ba
920 sf",1,1,920,Apt/Condo,Saskatoon
3,"1,201",Saskatoon,"3 bd
1 ba
0 sf",3,1,0,Apt/Condo,Saskatoon
4,926,Saskatoon,"2 bd
1 ba
780 sf",2,1,780,Apt/Condo,Saskatoon
5,851,Saskatoon,"1 bd
1 ba
0 sf",1,1,0,Apt/Condo,Saskatoon
6,"1,181",Saskatoon,"3 bd
1 ba
1050 sf",3,1,1050,Apt/Condo,Saskatoon
7,"1,051",Saskatoon,"2 bd
1 ba
785 sf",2,1,785,Apt/Condo,Saskatoon
8,"1,200",Saskatoon,"3 bd
1 ba",3,1,,Apt/Condo,Saskatoon
9,750,Saskatoon,"1 bd
1 ba
700 sf",1,1,700,Apt/Condo,Saskatoon
10,"1,488",Saskatoon,"V Tour

2 bd
2 ba
1036 sf",2,,1036,"


Apt/Condo",Saskatoon
11,631,Saskatoon,"1 bd
1 ba
480 sf",1,1,480,Apt/Condo,Saskatoon
12,986,Saskatoon,"1 bd
1 ba
433 sf",1,1,433,Apt/Condo,Saskatoon
13,976,Saskatoon,"2 bd
1 ba
0 sf",2,1,0,Apt/Condo,Saskatoon
14,"1,056",Saskatoon,"V Tour

2 bd
1 ba
750 sf",2,,750,"


Apt/Condo",Saskatoon
15,"2,200",Saskatoon,"4 bd
3 ba
1200 sf",4,3,1200,House,Saskatoon
16,856,Saskatoon,"1 bd
1 ba
591 sf",1,1,591,Apt/Condo,Saskatoon
17,"1,066",Saskatoon,"2 bd
0 ba
0 sf",2,0,0,Apt/Condo,Saskatoon
18,"1,154",Saskatoon,"2 bd
1 ba
759 sf",2,1,759,Apt/Condo,Saskatoon
19,706,Saskatoon,"1 bd
1 ba
600 sf",1,1,600,Apt/Condo,Saskatoon
20,891,Saskatoon,"0 bd
1 ba
435 sf",0,1,435,Apt/Condo,Saskatoon
21,896,Saskatoon,"1 bd
1 ba
671 sf",1,1,671,Apt/Condo,Saskatoon
22,"1,151",Saskatoon,"1 bd
1 ba
542 sf",1,1,542,Apt/Condo,Saskatoon
23,751,Saskatoon,"0 bd
1 ba
388 sf",0,1,388,Apt/Condo,Saskatoon
24,"1,050",Saskatoon,"2 bd
1 ba",2,1,,Apt/Condo,Saskatoon
25,"1,600",Saskatoon,"3 bd
2 ba
1100 sf",3,2,1100,House,Saskatoon
26,946,Saskatoon,"2 bd
1 ba
752 sf",2,1,752,Apt/Condo,Saskatoon
27,"1,150",Saskatoon,"1 bd
1 ba
768 sf",1,1,768,Apt/Condo,Saskatoon
28,"1,334",Saskatoon,"2 bd
1 ba
710 sf",2,1,710,Apt/Condo,Saskatoon
29,"1,341",Saskatoon,"3 bd
0 ba
1400 sf",3,0,1400,Apt/Condo,Saskatoon
30,"1,179",Saskatoon,"2 bd
0 ba
897 sf",2,0,897,Apt/Condo,Saskatoon
31,901,Saskatoon,"1 bd
1 ba
627 sf",1,1,627,Apt/Condo,Saskatoon
32,"1,076",Saskatoon,"1 bd
1 ba
652 sf",1,1,652,Apt/Condo,Saskatoon
33,861,Saskatoon,"2 bd
1 ba
0 sf",2,1,0,Apt/Condo,Saskatoon
34,901,Saskatoon,"1 bd
1 ba
0 sf",1,1,0,Apt/Condo,Saskatoon
35,976,Saskatoon,"1 bd
1 ba
0 sf",1,1,0,Apt/Condo,Saskatoon
36,881,Saskatoon,"V Tour

1 bd
1 ba
0 sf",1,,0,"


Apt/Condo",Saskatoon
37,916,Saskatoon,"1 bd
0 ba
670 sf",1,0,670,Apt/Condo,Saskatoon
38,"1,165",Saskatoon,"2 bd
1 ba
1000 sf",2,1,1000,Apt/Condo,Saskatoon
39,911,Saskatoon,"1 bd
1 ba
0 sf",1,1,0,Apt/Condo,Saskatoon
40,"1,800",Saskatoon,"3 bd
1 ba
900 sf",3,1,900,Duplex,Saskatoon
41,"1,011",Saskatoon,"2 bd
1 ba
680 sf",2,1,680,Apt/Condo,Saskatoon
42,921,Saskatoon,"1 bd
1 ba
540 sf",1,1,540,Apt/Condo,Saskatoon
43,656,Saskatoon,"2 bd
1 ba
644 sf",2,1,644,Apt/Condo,Saskatoon
44,"1,001",Saskatoon,"1 bd
1 ba
499 sf",1,1,499,Apt/Condo,Saskatoon
45,"1,026",Saskatoon,"1 bd
1 ba
650 sf",1,1,650,Apt/Condo,Saskatoon
46,"1,165",Saskatoon,"2 bd
1 ba
1000 sf",2,1,1000,Apt/Condo,Saskatoon
47,"1,021",Saskatoon,"1 bd
1 ba
525 sf",1,1,525,Apt/Condo,Saskatoon
48,"1,101",Saskatoon,"3 bd
1 ba
0 sf",3,1,0,Apt/Condo,Saskatoon
49,995,Saskatoon,"1 bd
1 ba
650 sf",1,1,650,Apt/Condo,Saskatoon
50,746,Saskatoon,"2 bd
1 ba
752 sf",2,1,752,Apt/Condo,Saskatoon
51,"1,345",Saskatoon,"2 bd
1 ba
724 sf",2,1,724,Apt/Condo,Saskatoon
52,945,Saskatoon,"0 bd
1 ba
465 sf",0,1,465,Apt/Condo,Saskatoon
53,"1,345",Saskatoon,"2 bd
1 ba
756 sf",2,1,756,Apt/Condo,Saskatoon
54,"1,345",Saskatoon,"2 bd
1 ba
786 sf",2,1,786,Apt/Condo,Saskatoon
55,"1,026",Saskatoon,"1 bd
1 ba
650 sf",1,1,650,Apt/Condo,Saskatoon
56,746,Saskatoon,"1 bd
1 ba
647 sf",1,1,647,Apt/Condo,Saskatoon
57,801,Saskatoon,"0 bd
1 ba
0 sf",0,1,0,Apt/Condo,Saskatoon
58,"1,016",Saskatoon,"0 bd
1 ba
494 sf",0,1,494,Apt/Condo,Saskatoon
59,936,Saskatoon,"0 bd
1 ba
359 sf",0,1,359,Apt/Condo,Saskatoon
60,901,Saskatoon,"2 bd
1 ba
0 sf",2,1,0,Apt/Condo,Saskatoon
61,"1,149",Saskatoon,"1 bd
1 ba
600 sf",1,1,600,Apt/Condo,Saskatoon
62,"1,419",Saskatoon,"2 bd
1 ba
850 sf",2,1,850,Apt/Condo,Saskatoon
63,"1,129",Saskatoon,"1 bd
1 ba
620 sf",1,1,620,Apt/Condo,Saskatoon
64,"1,194",Saskatoon,"2 bd
1 ba
759 sf",2,1,759,Apt/Condo,Saskatoon
65,756,Saskatoon,"2 bd
1 ba
632 sf",2,1,632,Apt/Condo,Saskatoon
66,"1,200",Saskatoon,"1 bd
1 ba
717 sf",1,1,717,Apt/Condo,Saskatoon
67,"1,300",Saskatoon,"1 bd
1 ba
734 sf",1,1,734,Apt/Condo,Saskatoon
68,"1,400",Saskatoon,"2 bd
1 ba
1044 sf",2,1,1044,Apt/Condo,Saskatoon
69,"1,550",Saskatoon,"2 bd
1 ba
1056 sf",2,1,1056,Apt/Condo,Saskatoon
70,956,Saskatoon,"1 bd
1 ba
591 sf",1,1,591,Apt/Condo,Saskatoon
71,"1,319",Saskatoon,"1 bd
1 ba
668 sf",1,1,668,Apt/Condo,Saskatoon
72,"1,081",Saskatoon,"3 bd
1 ba
1050 sf",3,1,1050,Apt/Condo,Saskatoon
73,"1,000",Saskatoon,"1 bd
1 ba
541 sf",1,1,541,Apt/Condo,Saskatoon
74,"2,100",Saskatoon,"3 bd
1 ba",3,1,,Duplex,Saskatoon
75,"1,180",Saskatoon,"1 bd
1 ba
600 sf",1,1,600,Apt/Condo,Saskatoon
76,"1,475",Saskatoon,"2 bd
2 ba
895 sf",2,2,895,Apt/Condo,Saskatoon
77,"1,036",Saskatoon,"1 bd
1 ba
475 sf",1,1,475,Apt/Condo,Saskatoon
78,"1,001",Saskatoon,"1 bd
1 ba
0 sf",1,1,0,Apt/Condo,Saskatoon
79,931,Saskatoon,"2 bd
1 ba
786 sf",2,1,786,Apt/Condo,Saskatoon
80,926,Saskatoon,"2 bd
1 ba
950 sf",2,1,950,Apt/Condo,Saskatoon
81,950,Saskatoon,"1 bd
1 ba
800 sf",1,1,800,Apt/Condo,Saskatoon
82,"1,419",Saskatoon,"1 bd
1 ba
668 sf",1,1,668,Apt/Condo,Saskatoon
83,"1,101",Saskatoon,"1 bd
1 ba
499 sf",1,1,499,Apt/Condo,Saskatoon
84,"1,031",Saskatoon,"2 bd
1 ba
786 sf",2,1,786,Apt/Condo,Saskatoon
85,"1,700",Saskatoon,"2 bd
2 ba
1041 sf",2,2,1041,Apt/Condo,Saskatoon
86,"1,001",Saskatoon,"2 bd
1 ba
0 sf",2,1,0,Apt/Condo,Saskatoon
87,"1,400",Saskatoon,"2 bd
1 ba",2,1,,Apt/Condo,Saskatoon
88,926,Saskatoon,"2 bd
1 ba
0 sf",2,1,0,Apt/Condo,Saskatoon
89,886,Saskatoon,"0 bd
1 ba
382 sf",0,1,382,Apt/Condo,Saskatoon
90,"1,509",Saskatoon,"2 bd
2 ba
1280 sf",2,2,1280,Apt/Condo,Saskatoon
91,"1,145",Saskatoon,"1 bd
1 ba
513 sf",1,1,513,Apt/Condo,Saskatoon
92,"1,119",Saskatoon,"1 bd
1 ba
614 sf",1,1,614,Apt/Condo,Saskatoon
93,926,Saskatoon,"2 bd
1 ba
739 sf",2,1,739,Apt/Condo,Saskatoon
94,"1,345",Saskatoon,"2 bd
1 ba
786 sf",2,1,786,Apt/Condo,Saskatoon
95,"1,006",Saskatoon,"2 bd
1 ba
644 sf",2,1,644,Apt/Condo,Saskatoon
96,"1,409",Saskatoon,"2 bd
1 ba
942 sf",2,1,942,Apt/Condo,Saskatoon
97,"1,549",Saskatoon,"2 bd
1 ba
940 sf",2,1,940,Apt/Condo,Saskatoon
98,"1,259",Saskatoon,"1 bd
1 ba
769 sf",1,1,769,Apt/Condo,Saskatoon
99,"1,319",Saskatoon,"2 bd
1 ba
828 sf",2,1,828,Apt/Condo,Saskatoon
100,"1,168",Saskatoon,"1 bd
1 ba
754 sf",1,1,754,Apt/Condo,Saskatoon
101,"1,389",Saskatoon,"2 bd
1 ba
850 sf",2,1,850,Apt/Condo,Saskatoon
102,"1,134",Saskatoon,"1 bd
1 ba
482 sf",1,1,482,Apt/Condo,Saskatoon
103,"1,494",Saskatoon,"2 bd
1 ba
1128 sf",2,1,1128,Apt/Condo,Saskatoon
104,"1,609",Saskatoon,"2 bd
1 ba
1294 sf",2,1,1294,Apt/Condo,Saskatoon
105,"1,175",Saskatoon,"1 bd
1 ba
718 sf",1,1,718,Apt/Condo,Saskatoon
106,"1,295",Saskatoon,"2 bd
2 ba
896 sf",2,2,896,Apt/Condo,Saskatoon
107,"1,748",Saskatoon,"V Tour

3 bd
2 ba
1047 sf",3,,1047,"


Apt/Condo",Saskatoon
108,"1,175",Saskatoon,"1 bd
1 ba
700 sf",1,1,700,Apt/Condo,Saskatoon
109,"1,360",Saskatoon,"2 bd
2 ba
875 sf",2,2,875,Apt/Condo,Saskatoon
110,"1,293",Saskatoon,"2 bd
2 ba
924 sf",2,2,924,Apt/Condo,Saskatoon
111,"1,398",Saskatoon,"V Tour

2 bd
2 ba
909 sf",2,,909,"


Apt/Condo",Saskatoon
112,"1,050",Saskatoon,"2 bd
1 ba",2,1,,Apt/Condo,Saskatoon
113,"1,293",Saskatoon,"2 bd
2 ba
924 sf",2,2,924,Apt/Condo,Saskatoon
114,"1,247",Saskatoon,"2 bd
2 ba
868 sf",2,2,868,Apt/Condo,Saskatoon
115,"1,200",Saskatoon,"2 bd
1 ba",2,1,,Duplex,Saskatoon
116,600,Saskatoon,"0 bd
1 ba",0,1,,Apt/Condo,Saskatoon
117,875,Saskatoon,"2 bd
1 ba",2,1,,Apt/Condo,Saskatoon
118,675,Saskatoon,"1 bd
1 ba",1,1,,Apt/Condo,Saskatoon
119,"1,268",Saskatoon,"V Tour

1 bd
1 ba
578 sf",1,,578,"


Apt/Condo",Saskatoon
120,775,Saskatoon,"1 bd
1 ba
600 sf",1,1,600,Apt/Condo,Saskatoon
121,"1,050",Saskatoon,"2 bd
1 ba
800 sf",2,1,800,Apt/Condo,Saskatoon
122,"1,150",Saskatoon,"2 bd
1 ba",2,1,,Apt/Condo,Saskatoon
123,"1,248",Saskatoon,"V Tour

2 bd
1 ba
859 sf",2,,859,"


Apt/Condo",Saskatoon
124,"1,398",Saskatoon,"V Tour

2 bd
1 ba
850 sf",2,,850,"


Apt/Condo",Saskatoon
125,"1,418",Saskatoon,"V Tour

2 bd
2 ba
937 sf",2,,937,"


Apt/Condo",Saskatoon
126,"1,248",Saskatoon,"V Tour

2 bd
1 ba
862 sf",2,,862,"


Apt/Condo",Saskatoon
127,950,Saskatoon,"1 bd
1 ba
650 sf",1,1,650,Apt/Condo,Saskatoon
128,"1,095",Saskatoon,"2 bd
1 ba
1000 sf",2,1,1000,Apt/Condo,Saskatoon
129,"1,111",Saskatoon,"1 bd
1 ba
462 sf",1,1,462,Apt/Condo,Saskatoon
130,"1,210",Saskatoon,"2 bd
1 ba
950 sf",2,1,950,Apt/Condo,Saskatoon
131,"1,250",Saskatoon,"2 bd
1 ba
1000 sf",2,1,1000,Apt/Condo,Saskatoon
132,995,Saskatoon,"1 bd
1 ba
650 sf",1,1,650,Apt/Condo,Saskatoon
133,"1,165",Saskatoon,"2 bd
1 ba
1000 sf",2,1,1000,Apt/Condo,Saskatoon
134,995,Saskatoon,"1 bd
1 ba
650 sf",1,1,650,Apt/Condo,Saskatoon
135,950,Saskatoon,"1 bd
1 ba
650 sf",1,1,650,Apt/Condo,Saskatoon
136,995,Saskatoon,"1 bd
1 ba
650 sf",1,1,650,Apt/Condo,Saskatoon
137,"1,045",Saskatoon,"1 bd
1 ba
650 sf",1,1,650,Apt/Condo,Saskatoon
138,650,Saskatoon,"1 bd
1 ba",1,1,,Apt/Condo,Saskatoon
139,751,Saskatoon,"1 bd
1 ba
515 sf",1,1,515,Apt/Condo,Saskatoon
140,"1,200",Saskatoon,"2 bd
1 ba
875 sf",2,1,875,Apt/Condo,Saskatoon
141,"1,000",Saskatoon,"2 bd
1 ba",2,1,,Fourplex,Saskatoon
142,800,Saskatoon,"1 bd
1 ba",1,1,,Fourplex,Saskatoon
143,725,Saskatoon,"1 bd
1 ba",1,1,,Apt/Condo,Saskatoon
144,795,Saskatoon,"2 bd
1 ba",2,1,,Apt/Condo,Saskatoon
145,775,Saskatoon,"1 bd
1 ba",1,1,,Apt/Condo,Saskatoon
146,900,Saskatoon,"1 bd
1 ba",1,1,,Apt/Condo,Saskatoon
147,845,Saskatoon,"2 bd
1 ba",2,1,,Apt/Condo,Saskatoon
148,800,Saskatoon,"1 bd
1 ba",1,1,,Fourplex,Saskatoon
149,"1,500",Saskatoon,"3 bd
1 ba",3,1,,Duplex,Saskatoon
150,956,Saskatoon,"V Tour

2 bd
1 ba
750 sf",2,,750,"


Apt/Condo",Saskatoon
151,875,Saskatoon,"2 bd
1 ba",2,1,,Apt/Condo,Saskatoon
152,775,Saskatoon,"1 bd
1 ba",1,1,,Apt/Condo,Saskatoon
153,950,Saskatoon,"2 bd
1 ba",2,1,,Apt/Condo,Saskatoon
154,"1,045",Saskatoon,"2 bd
1 ba",2,1,,Apt/Condo,Saskatoon
155,895,Saskatoon,"1 bd
1 ba",1,1,,Apt/Condo,Saskatoon
