,price,Address,moreinfo,bedroom,bathroom,size_sqf,types,city,province
0,948,Winnipeg,"1 bd
1 ba",1,1,,Apt/Condo,winnipeg,Manitoba
1,"1,085",Winnipeg,"2 bd
1 ba
780 sf",2,1,780,Apt/Condo,winnipeg,Manitoba
2,"1,125",Winnipeg,"2 bd
1 ba
800 sf",2,1,800,Apt/Condo,winnipeg,Manitoba
3,825,Winnipeg,"0 bd
1 ba
447 sf",0,1,447,Apt/Condo,winnipeg,Manitoba
4,"1,845",Winnipeg,"V Tour

3 bd
2 ba
1221 sf",3,,1221,"


Townhouse",winnipeg,Manitoba
5,"1,179",Winnipeg,"2 bd
1 ba
740 sf",2,1,740,Apt/Condo,winnipeg,Manitoba
6,813,Winnipeg,"1 bd
1 ba
608 sf",1,1,608,Apt/Condo,winnipeg,Manitoba
7,"1,805",Winnipeg,"2 bd
2 ba
752 sf",2,2,752,Apt/Condo,winnipeg,Manitoba
8,"1,655",Winnipeg,"2 bd
2 ba
993 sf",2,2,993,Apt/Condo,winnipeg,Manitoba
9,"1,750",Winnipeg,"2 bd
2 ba
1014 sf",2,2,1014,Apt/Condo,winnipeg,Manitoba
10,"2,200",Winnipeg,"3 bd
2 ba
1150 sf",3,2,1150,Apt/Condo,winnipeg,Manitoba
11,"1,435",Winnipeg,"1 bd
1 ba
752 sf",1,1,752,Apt/Condo,winnipeg,Manitoba
12,"1,400",Winnipeg,"1 bd
1 ba
662 sf",1,1,662,Apt/Condo,winnipeg,Manitoba
13,"1,295",Winnipeg,"1 bd
1 ba
529 sf",1,1,529,Townhouse,winnipeg,Manitoba
14,"1,226",Winnipeg,"2 bd
1 ba
903 sf",2,1,903,Apt/Condo,winnipeg,Manitoba
15,"1,175",Winnipeg,"2 bd
1 ba
714 sf",2,1,714,Apt/Condo,winnipeg,Manitoba
16,638,Winnipeg,"0 bd
1 ba
0 sf",0,1,0,Apt/Condo,winnipeg,Manitoba
17,"1,085",Winnipeg,"2 bd
1 ba
792 sf",2,1,792,Apt/Condo,winnipeg,Manitoba
18,"1,375",Winnipeg,"V Tour

2 bd
1 ba
916 sf",2,,916,"


Apt/Condo",winnipeg,Manitoba
19,827,Winnipeg,"1 bd
1 ba
0 sf",1,1,0,Apt/Condo,winnipeg,Manitoba
20,"1,595",Winnipeg,"4 bd
1 ba
0 sf",4,1,0,Multifamily,winnipeg,Manitoba
21,895,Winnipeg,"1 bd
1 ba
0 sf",1,1,0,House,winnipeg,Manitoba
22,"1,085",Winnipeg,"2 bd
1 ba
780 sf",2,1,780,Apt/Condo,winnipeg,Manitoba
23,"1,095",Winnipeg,"1 bd
1 ba",1,1,,Apt/Condo,winnipeg,Manitoba
24,"1,760",Winnipeg,"2 bd
1 ba
1007 sf",2,1,1007,Apt/Condo,winnipeg,Manitoba
25,"1,440",Winnipeg,"2 bd
1 ba
891 sf",2,1,891,Apt/Condo,winnipeg,Manitoba
26,"1,600",Winnipeg,"2 bd
1 ba
914 sf",2,1,914,Apt/Condo,winnipeg,Manitoba
27,"1,200",Winnipeg,"1 bd
1 ba
641 sf",1,1,641,Apt/Condo,winnipeg,Manitoba
28,"1,610",Winnipeg,"V Tour

2 bd
2 ba
922 sf",2,,922,"


Apt/Condo",winnipeg,Manitoba
29,"1,200",Winnipeg,"V Tour

1 bd
1 ba
661 sf",1,,661,"


Apt/Condo",winnipeg,Manitoba
30,"1,250",Winnipeg,"V Tour

1 bd
1 ba
713 sf",1,,713,"


Apt/Condo",winnipeg,Manitoba
31,"1,420",Winnipeg,"V Tour

2 bd
1 ba
847 sf",2,,847,"


Apt/Condo",winnipeg,Manitoba
32,"1,296",Winnipeg,"2 bd
1 ba
1020 sf",2,1,1020,Apt/Condo,winnipeg,Manitoba
33,"1,220",Winnipeg,"1 bd
1 ba
736 sf",1,1,736,Apt/Condo,winnipeg,Manitoba
34,"1,215",Winnipeg,"1 bd
1 ba
736 sf",1,1,736,Apt/Condo,winnipeg,Manitoba
35,"1,237",Winnipeg,"1 bd
1 ba
695 sf",1,1,695,Apt/Condo,winnipeg,Manitoba
36,"1,394",Winnipeg,"2 bd
1 ba
930 sf",2,1,930,Apt/Condo,winnipeg,Manitoba
37,"1,595",Winnipeg,"V Tour

3 bd
1 ba
975 sf",3,,975,"


Apt/Condo",winnipeg,Manitoba
38,"1,435",Winnipeg,"V Tour

2 bd
1 ba
876 sf",2,,876,"


Apt/Condo",winnipeg,Manitoba
39,"1,465",Winnipeg,"V Tour

2 bd
1 ba
916 sf",2,,916,"


Apt/Condo",winnipeg,Manitoba
40,"1,335",Winnipeg,"V Tour

1 bd
1 ba
754 sf",1,,754,"


Apt/Condo",winnipeg,Manitoba
41,"1,475",Winnipeg,"V Tour

1 bd
1 ba
790 sf",1,,790,"


Apt/Condo",winnipeg,Manitoba
42,"1,355",Winnipeg,"V Tour

1 bd
1 ba
779 sf",1,,779,"


Apt/Condo",winnipeg,Manitoba
43,"1,425",Winnipeg,"2 bd
1 ba
908 sf",2,1,908,Apt/Condo,winnipeg,Manitoba
44,"1,315",Winnipeg,"2 bd
1 ba
958 sf",2,1,958,Apt/Condo,winnipeg,Manitoba
45,"1,312",Winnipeg,"V Tour

1 bd
1 ba
490 sf",1,,490,"


Apt/Condo",winnipeg,Manitoba
46,765,Winnipeg,"0 bd
1 ba
545 sf",0,1,545,Apt/Condo,winnipeg,Manitoba
47,"1,171",Winnipeg,"1 bd
1 ba
734 sf",1,1,734,Apt/Condo,winnipeg,Manitoba
48,"1,295",Winnipeg,"2 bd
1 ba
965 sf",2,1,965,Apt/Condo,winnipeg,Manitoba
49,"1,305",Winnipeg,"V Tour

1 bd
1 ba
529 sf",1,,529,"


Townhouse",winnipeg,Manitoba
50,830,Winnipeg,"1 bd
1 ba
605 sf",1,1,605,Apt/Condo,winnipeg,Manitoba
51,"1,405",Winnipeg,"2 bd
1 ba
973 sf",2,1,973,Apt/Condo,winnipeg,Manitoba
52,"1,393",Winnipeg,"2 bd
1 ba
942 sf",2,1,942,Apt/Condo,winnipeg,Manitoba
53,"1,199",Winnipeg,"V Tour

1 bd
1 ba
754 sf",1,,754,"


Apt/Condo",winnipeg,Manitoba
54,985,Winnipeg,"2 bd
1 ba
655 sf",2,1,655,Apt/Condo,winnipeg,Manitoba
55,985,Winnipeg,"2 bd
1 ba
655 sf",2,1,655,Apt/Condo,winnipeg,Manitoba
56,985,Winnipeg,"2 bd
1 ba
655 sf",2,1,655,Apt/Condo,winnipeg,Manitoba
57,"1,688",Winnipeg,"V Tour

2 bd
2 ba
1047 sf",2,,1047,"


Apt/Condo",winnipeg,Manitoba
58,970,Winnipeg,"1 bd
1 ba
621 sf",1,1,621,Apt/Condo,winnipeg,Manitoba
59,865,Winnipeg,"1 bd
1 ba
500 sf",1,1,500,Apt/Condo,winnipeg,Manitoba
60,"1,953",Winnipeg,"V Tour

1 bd
1 ba
490 sf",1,,490,"


Apt/Condo",winnipeg,Manitoba
61,"1,250",Winnipeg,"V Tour

1 bd
1 ba
497 sf",1,,497,"


Townhouse",winnipeg,Manitoba
62,"1,438",Winnipeg,"V Tour

2 bd
1 ba
863 sf",2,,863,"


Apt/Condo",winnipeg,Manitoba
63,"1,085",Winnipeg,"2 bd
1 ba
780 sf",2,1,780,Apt/Condo,winnipeg,Manitoba
64,"1,085",Winnipeg,"2 bd
1 ba
780 sf",2,1,780,Apt/Condo,winnipeg,Manitoba
65,"1,289",Winnipeg,"2 bd
1 ba
956 sf",2,1,956,House,winnipeg,Manitoba
66,"1,710",Winnipeg,"V Tour

3 bd
2 ba
1162 sf",3,,1162,"


Townhouse",winnipeg,Manitoba
67,"1,000",Winnipeg,"1 bd
1 ba
625 sf",1,1,625,Apt/Condo,winnipeg,Manitoba
68,"1,644",Winnipeg,"V Tour

2 bd
1 ba
640 sf",2,,640,"


Apt/Condo",winnipeg,Manitoba
69,"1,708",Winnipeg,"V Tour

3 bd
2 ba
1047 sf",3,,1047,"


Apt/Condo",winnipeg,Manitoba
70,"1,540",Winnipeg,"V Tour

2 bd
2 ba
946 sf",2,,946,"


Townhouse",winnipeg,Manitoba
71,"1,195",Winnipeg,"2 bd
1 ba
874 sf",2,1,874,Apt/Condo,winnipeg,Manitoba
72,"1,181",Winnipeg,"1 bd
1 ba
763 sf",1,1,763,Apt/Condo,winnipeg,Manitoba
73,"1,298",Winnipeg,"V Tour

1 bd
1 ba
651 sf",1,,651,"


Apt/Condo",winnipeg,Manitoba
74,"1,748",Winnipeg,"V Tour

3 bd
2 ba
1047 sf",3,,1047,"


Apt/Condo",winnipeg,Manitoba
75,"1,448",Winnipeg,"V Tour

2 bd
2 ba
915 sf",2,,915,"


Apt/Condo",winnipeg,Manitoba
76,"1,415",Winnipeg,"1 bd
1 ba
662 sf",1,1,662,Apt/Condo,winnipeg,Manitoba
77,"1,428",Winnipeg,"V Tour

2 bd
1 ba
892 sf",2,,892,"


Apt/Condo",winnipeg,Manitoba
78,"1,718",Winnipeg,"V Tour

2 bd
2 ba
1047 sf",2,,1047,"


Apt/Condo",winnipeg,Manitoba
79,"1,025",Winnipeg,"1 bd
1 ba
599 sf",1,1,599,Apt/Condo,winnipeg,Manitoba
80,"1,265",Winnipeg,"2 bd
1 ba
782 sf",2,1,782,Apt/Condo,winnipeg,Manitoba
81,"1,065",Winnipeg,"1 bd
1 ba
572 sf",1,1,572,Apt/Condo,winnipeg,Manitoba
82,"1,455",Winnipeg,"V Tour

1 bd
2 ba
920 sf",1,,920,"


Townhouse",winnipeg,Manitoba
83,"1,595",Winnipeg,"V Tour

2 bd
2 ba
1082 sf",2,,1082,"


Townhouse",winnipeg,Manitoba
84,"1,440",Winnipeg,"1 bd
1 ba
662 sf",1,1,662,Apt/Condo,winnipeg,Manitoba
85,"1,720",Winnipeg,"V Tour

2 bd
2 ba
893 sf",2,,893,"


Apt/Condo",winnipeg,Manitoba
86,"1,057",Winnipeg,"1 bd
1 ba
650 sf",1,1,650,Apt/Condo,winnipeg,Manitoba
87,"1,085",Winnipeg,"1 bd
1 ba
679 sf",1,1,679,Apt/Condo,winnipeg,Manitoba
88,925,Winnipeg,"1 bd
1 ba
440 sf",1,1,440,Apt/Condo,winnipeg,Manitoba
89,"1,189",Winnipeg,"1 bd
1 ba
737 sf",1,1,737,Apt/Condo,winnipeg,Manitoba
90,"1,810",Winnipeg,"1 bd
1 ba
1033 sf",1,1,1033,Apt/Condo,winnipeg,Manitoba
91,"1,790",Winnipeg,"V Tour

3 bd
2 ba
1109 sf",3,,1109,"


Townhouse",winnipeg,Manitoba
92,"4,015",Winnipeg,"2 bd
2 ba
1464 sf",2,2,1464,Apt/Condo,winnipeg,Manitoba
93,"1,175",Winnipeg,"2 bd
1 ba
783 sf",2,1,783,Apt/Condo,winnipeg,Manitoba
94,"1,232",Winnipeg,"1 bd
1 ba
741 sf",1,1,741,Apt/Condo,winnipeg,Manitoba
95,975,Winnipeg,"1 bd
1 ba
563 sf",1,1,563,Apt/Condo,winnipeg,Manitoba
96,869,Winnipeg,"1 bd
1 ba
0 sf",1,1,0,Apt/Condo,winnipeg,Manitoba
97,"1,079",Winnipeg,"2 bd
1 ba
0 sf",2,1,0,Apt/Condo,winnipeg,Manitoba
98,"1,717",Winnipeg,"2 bd
2 ba",2,2,,Apt/Condo,winnipeg,Manitoba
99,"1,351",Winnipeg,"2 bd
1 ba",2,1,,Apt/Condo,winnipeg,Manitoba
100,"1,225",Winnipeg,"1 bd
1 ba",1,1,,Apt/Condo,winnipeg,Manitoba
101,"1,289",Winnipeg,"1 bd
1 ba",1,1,,Apt/Condo,winnipeg,Manitoba
102,829,Winnipeg,"1 bd
1 ba",1,1,,Apt/Condo,winnipeg,Manitoba
103,"1,456",Winnipeg,"2 bd
1 ba",2,1,,Apt/Condo,winnipeg,Manitoba
104,"2,010",Winnipeg,"2 bd
2 ba
926 sf",2,2,926,Apt/Condo,winnipeg,Manitoba
105,869,Winnipeg,"0 bd
1 ba
0 sf",0,1,0,Apt/Condo,winnipeg,Manitoba
106,"1,398",Winnipeg,"V Tour

1 bd
1 ba
604 sf",1,,604,"


Apt/Condo",winnipeg,Manitoba
107,"1,425",Winnipeg,"1 bd
1 ba
662 sf",1,1,662,Apt/Condo,winnipeg,Manitoba
108,"1,300",Winnipeg,"1 bd
1 ba",1,1,,Apt/Condo,winnipeg,Manitoba
109,"1,589",Winnipeg,"2 bd
1 ba",2,1,,Apt/Condo,winnipeg,Manitoba
110,"1,057",Winnipeg,"1 bd
1 ba",1,1,,Apt/Condo,winnipeg,Manitoba
111,"1,882",Winnipeg,"V Tour

3 bd
2 ba
966 sf",3,,966,"


Apt/Condo",winnipeg,Manitoba
112,"1,780",Winnipeg,"2 bd
2 ba
1188 sf",2,2,1188,Apt/Condo,winnipeg,Manitoba
113,"1,098",Winnipeg,"1 bd
1 ba",1,1,,Apt/Condo,winnipeg,Manitoba
114,900,Winnipeg,"1 bd
1 ba
580 sf",1,1,580,Apt/Condo,winnipeg,Manitoba
115,"1,050",Winnipeg,"2 bd
1 ba
780 sf",2,1,780,Apt/Condo,winnipeg,Manitoba
116,"1,050",Winnipeg,"2 bd
1 ba
780 sf",2,1,780,Apt/Condo,winnipeg,Manitoba
117,900,Winnipeg,"1 bd
1 ba
580 sf",1,1,580,Apt/Condo,winnipeg,Manitoba
118,"2,070",Winnipeg,"2 bd
2 ba
1664 sf",2,2,1664,Apt/Condo,winnipeg,Manitoba
119,"1,116",Winnipeg,"V Tour

0 bd
1 ba
396 sf",0,,396,"


Apt/Condo",winnipeg,Manitoba
120,"1,086",Winnipeg,"1 bd
1 ba
586 sf",1,1,586,Apt/Condo,winnipeg,Manitoba
121,"1,298",Winnipeg,"V Tour

1 bd
1 ba
648 sf",1,,648,"


Apt/Condo",winnipeg,Manitoba
