,price,Address,moreinfo,bedroom,bathroom,size_sqf,types,city,province
100,"1,168",Saskatoon,"1 bd
1 ba
754 sf",1,1,754,Apt/Condo,Saskatoon,SK
101,"1,389",Saskatoon,"2 bd
1 ba
850 sf",2,1,850,Apt/Condo,Saskatoon,SK
102,"1,134",Saskatoon,"1 bd
1 ba
482 sf",1,1,482,Apt/Condo,Saskatoon,SK
103,"1,494",Saskatoon,"2 bd
1 ba
1128 sf",2,1,1128,Apt/Condo,Saskatoon,SK
104,"1,609",Saskatoon,"2 bd
1 ba
1294 sf",2,1,1294,Apt/Condo,Saskatoon,SK
105,"1,175",Saskatoon,"1 bd
1 ba
718 sf",1,1,718,Apt/Condo,Saskatoon,SK
106,"1,295",Saskatoon,"2 bd
2 ba
896 sf",2,2,896,Apt/Condo,Saskatoon,SK
107,"1,748",Saskatoon,"V Tour

3 bd
2 ba
1047 sf",3,,1047,"


Apt/Condo",Saskatoon,SK
108,"1,175",Saskatoon,"1 bd
1 ba
700 sf",1,1,700,Apt/Condo,Saskatoon,SK
109,"1,360",Saskatoon,"2 bd
2 ba
875 sf",2,2,875,Apt/Condo,Saskatoon,SK
110,"1,293",Saskatoon,"2 bd
2 ba
924 sf",2,2,924,Apt/Condo,Saskatoon,SK
111,"1,398",Saskatoon,"V Tour

2 bd
2 ba
909 sf",2,,909,"


Apt/Condo",Saskatoon,SK
112,"1,050",Saskatoon,"2 bd
1 ba",2,1,,Apt/Condo,Saskatoon,SK
113,"1,293",Saskatoon,"2 bd
2 ba
924 sf",2,2,924,Apt/Condo,Saskatoon,SK
114,"1,247",Saskatoon,"2 bd
2 ba
868 sf",2,2,868,Apt/Condo,Saskatoon,SK
115,"1,200",Saskatoon,"2 bd
1 ba",2,1,,Duplex,Saskatoon,SK
116,600,Saskatoon,"0 bd
1 ba",0,1,,Apt/Condo,Saskatoon,SK
117,875,Saskatoon,"2 bd
1 ba",2,1,,Apt/Condo,Saskatoon,SK
118,675,Saskatoon,"1 bd
1 ba",1,1,,Apt/Condo,Saskatoon,SK
119,"1,268",Saskatoon,"V Tour

1 bd
1 ba
578 sf",1,,578,"


Apt/Condo",Saskatoon,SK
120,775,Saskatoon,"1 bd
1 ba
600 sf",1,1,600,Apt/Condo,Saskatoon,SK
121,"1,050",Saskatoon,"2 bd
1 ba
800 sf",2,1,800,Apt/Condo,Saskatoon,SK
122,"1,150",Saskatoon,"2 bd
1 ba",2,1,,Apt/Condo,Saskatoon,SK
123,"1,248",Saskatoon,"V Tour

2 bd
1 ba
859 sf",2,,859,"


Apt/Condo",Saskatoon,SK
124,"1,398",Saskatoon,"V Tour

2 bd
1 ba
850 sf",2,,850,"


Apt/Condo",Saskatoon,SK
125,"1,418",Saskatoon,"V Tour

2 bd
2 ba
937 sf",2,,937,"


Apt/Condo",Saskatoon,SK
126,"1,248",Saskatoon,"V Tour

2 bd
1 ba
862 sf",2,,862,"


Apt/Condo",Saskatoon,SK
127,950,Saskatoon,"1 bd
1 ba
650 sf",1,1,650,Apt/Condo,Saskatoon,SK
128,"1,095",Saskatoon,"2 bd
1 ba
1000 sf",2,1,1000,Apt/Condo,Saskatoon,SK
129,"1,111",Saskatoon,"1 bd
1 ba
462 sf",1,1,462,Apt/Condo,Saskatoon,SK
130,"1,210",Saskatoon,"2 bd
1 ba
950 sf",2,1,950,Apt/Condo,Saskatoon,SK
131,"1,250",Saskatoon,"2 bd
1 ba
1000 sf",2,1,1000,Apt/Condo,Saskatoon,SK
132,995,Saskatoon,"1 bd
1 ba
650 sf",1,1,650,Apt/Condo,Saskatoon,SK
133,"1,165",Saskatoon,"2 bd
1 ba
1000 sf",2,1,1000,Apt/Condo,Saskatoon,SK
134,995,Saskatoon,"1 bd
1 ba
650 sf",1,1,650,Apt/Condo,Saskatoon,SK
135,950,Saskatoon,"1 bd
1 ba
650 sf",1,1,650,Apt/Condo,Saskatoon,SK
136,995,Saskatoon,"1 bd
1 ba
650 sf",1,1,650,Apt/Condo,Saskatoon,SK
137,"1,045",Saskatoon,"1 bd
1 ba
650 sf",1,1,650,Apt/Condo,Saskatoon,SK
138,650,Saskatoon,"1 bd
1 ba",1,1,,Apt/Condo,Saskatoon,SK
139,751,Saskatoon,"1 bd
1 ba
515 sf",1,1,515,Apt/Condo,Saskatoon,SK
140,"1,200",Saskatoon,"2 bd
1 ba
875 sf",2,1,875,Apt/Condo,Saskatoon,SK
141,"1,000",Saskatoon,"2 bd
1 ba",2,1,,Fourplex,Saskatoon,SK
142,800,Saskatoon,"1 bd
1 ba",1,1,,Fourplex,Saskatoon,SK
143,725,Saskatoon,"1 bd
1 ba",1,1,,Apt/Condo,Saskatoon,SK
144,795,Saskatoon,"2 bd
1 ba",2,1,,Apt/Condo,Saskatoon,SK
145,775,Saskatoon,"1 bd
1 ba",1,1,,Apt/Condo,Saskatoon,SK
146,900,Saskatoon,"1 bd
1 ba",1,1,,Apt/Condo,Saskatoon,SK
147,845,Saskatoon,"2 bd
1 ba",2,1,,Apt/Condo,Saskatoon,SK
148,800,Saskatoon,"1 bd
1 ba",1,1,,Fourplex,Saskatoon,SK
149,"1,500",Saskatoon,"3 bd
1 ba",3,1,,Duplex,Saskatoon,SK
150,956,Saskatoon,"V Tour

2 bd
1 ba
750 sf",2,,750,"


Apt/Condo",Saskatoon,SK
151,875,Saskatoon,"2 bd
1 ba",2,1,,Apt/Condo,Saskatoon,SK
152,775,Saskatoon,"1 bd
1 ba",1,1,,Apt/Condo,Saskatoon,SK
153,950,Saskatoon,"2 bd
1 ba",2,1,,Apt/Condo,Saskatoon,SK
154,"1,045",Saskatoon,"2 bd
1 ba",2,1,,Apt/Condo,Saskatoon,SK
155,895,Saskatoon,"1 bd
1 ba",1,1,,Apt/Condo,Saskatoon,SK
156,775,Saskatoon,"1 bd
1 ba",1,1,,Apt/Condo,Saskatoon,SK
157,951,Saskatoon,"1 bd
1 ba
475 sf",1,1,475,Apt/Condo,Saskatoon,SK
158,751,Saskatoon,"1 bd
1 ba
501 sf",1,1,501,Apt/Condo,Saskatoon,SK
159,601,Saskatoon,"2 bd
1 ba
739 sf",2,1,739,Apt/Condo,Saskatoon,SK
160,"1,056",Saskatoon,"2 bd
1 ba
0 sf",2,1,0,Apt/Condo,Saskatoon,SK
161,801,Saskatoon,"1 bd
1 ba
0 sf",1,1,0,Apt/Condo,Saskatoon,SK
162,699,Saskatoon,"1 bd
1 ba
530 sf",1,1,530,Apt/Condo,Saskatoon,SK
163,724,Saskatoon,"2 bd
1 ba
627 sf",2,1,627,Apt/Condo,Saskatoon,SK
164,950,Saskatoon,"1 bd
1 ba
0 sf",1,1,0,Apt/Condo,Saskatoon,SK
165,950,Saskatoon,"2 bd
1 ba
851 sf",2,1,851,Apt/Condo,Saskatoon,SK
166,975,Saskatoon,"2 bd
1 ba
0 sf",2,1,0,Apt/Condo,Saskatoon,SK
167,850,Saskatoon,"1 bd
1 ba
603 sf",1,1,603,Apt/Condo,Saskatoon,SK
168,875,Saskatoon,"2 bd
1 ba
780 sf",2,1,780,Apt/Condo,Saskatoon,SK
169,"1,025",Saskatoon,"3 bd
1 ba
901 sf",3,1,901,Apt/Condo,Saskatoon,SK
170,999,Saskatoon,"2 bd
1 ba",2,1,,Apt/Condo,Saskatoon,SK
171,899,Saskatoon,"1 bd
1 ba",1,1,,Apt/Condo,Saskatoon,SK
172,850,Saskatoon,"0 bd
1 ba
336 sf",0,1,336,Apt/Condo,Saskatoon,SK
173,975,Saskatoon,"1 bd
1 ba
508 sf",1,1,508,Apt/Condo,Saskatoon,SK
174,"1,050",Saskatoon,"2 bd
1 ba
546 sf",2,1,546,Apt/Condo,Saskatoon,SK
175,"1,125",Saskatoon,"3 bd
1 ba
0 sf",3,1,0,Apt/Condo,Saskatoon,SK
176,765,Saskatoon,"0 bd
1 ba
334 sf",0,1,334,Apt/Condo,Saskatoon,SK
177,849,Saskatoon,"1 bd
1 ba
641 sf",1,1,641,Apt/Condo,Saskatoon,SK
178,975,Saskatoon,"2 bd
1 ba
823 sf",2,1,823,Apt/Condo,Saskatoon,SK
179,999,Saskatoon,"1 bd
1 ba
577 sf",1,1,577,Apt/Condo,Saskatoon,SK
180,"1,099",Saskatoon,"2 bd
1 ba
825 sf",2,1,825,Apt/Condo,Saskatoon,SK
181,875,Saskatoon,"1 bd
1 ba
0 sf",1,1,0,Apt/Condo,Saskatoon,SK
182,"1,025",Saskatoon,"2 bd
1 ba
0 sf",2,1,0,Apt/Condo,Saskatoon,SK
183,"1,250",Saskatoon,"3 bd
1 ba
0 sf",3,1,0,Apt/Condo,Saskatoon,SK
184,900,Saskatoon,"1 bd
1 ba
459 sf",1,1,459,Apt/Condo,Saskatoon,SK
185,"1,099",Saskatoon,"2 bd
1 ba
707 sf",2,1,707,Apt/Condo,Saskatoon,SK
186,"1,250",Saskatoon,"3 bd
1 ba
882 sf",3,1,882,Apt/Condo,Saskatoon,SK
187,725,Saskatoon,"0 bd
1 ba
395 sf",0,1,395,Apt/Condo,Saskatoon,SK
188,875,Saskatoon,"1 bd
1 ba
0 sf",1,1,0,Apt/Condo,Saskatoon,SK
189,"1,099",Saskatoon,"2 bd
1 ba
850 sf",2,1,850,Apt/Condo,Saskatoon,SK
190,"1,025",Saskatoon,"2 bd
1 ba
0 sf",2,1,0,Apt/Condo,Saskatoon,SK
191,875,Saskatoon,"1 bd
1 ba
650 sf",1,1,650,Apt/Condo,Saskatoon,SK
192,"1,075",Saskatoon,"2 bd
1 ba
750 sf",2,1,750,Apt/Condo,Saskatoon,SK
193,925,Saskatoon,"1 bd
1 ba
650 sf",1,1,650,Apt/Condo,Saskatoon,SK
194,899,Saskatoon,"1 bd
1 ba
500 sf",1,1,500,Apt/Condo,Saskatoon,SK
195,"1,149",Saskatoon,"2 bd
1 ba
780 sf",2,1,780,Apt/Condo,Saskatoon,SK
196,850,Saskatoon,"0 bd
1 ba
403 sf",0,1,403,Apt/Condo,Saskatoon,SK
197,975,Saskatoon,"1 bd
1 ba
613 sf",1,1,613,Apt/Condo,Saskatoon,SK
198,"1,125",Saskatoon,"2 bd
1 ba
767 sf",2,1,767,Apt/Condo,Saskatoon,SK
199,825,Saskatoon,"1 bd
1 ba
400 sf",1,1,400,Apt/Condo,Saskatoon,SK
200,799,Saskatoon,"2 bd
1 ba
617 sf",2,1,617,Apt/Condo,Saskatoon,SK
201,875,Saskatoon,"1 bd
1 ba
538 sf",1,1,538,Apt/Condo,Saskatoon,SK
202,750,Saskatoon,"2 bd
1 ba
647 sf",2,1,647,Apt/Condo,Saskatoon,SK
203,875,Saskatoon,"1 bd
1 ba
552 sf",1,1,552,Apt/Condo,Saskatoon,SK
204,999,Saskatoon,"2 bd
1 ba
660 sf",2,1,660,Apt/Condo,Saskatoon,SK
205,775,Saskatoon,"0 bd
1 ba
500 sf",0,1,500,Apt/Condo,Saskatoon,SK
206,799,Saskatoon,"2 bd
1 ba
730 sf",2,1,730,Apt/Condo,Saskatoon,SK
207,699,Saskatoon,"1 bd
1 ba
507 sf",1,1,507,Apt/Condo,Saskatoon,SK
208,799,Saskatoon,"2 bd
1 ba
673 sf",2,1,673,Apt/Condo,Saskatoon,SK
209,950,Saskatoon,"1 bd
1 ba
500 sf",1,1,500,Apt/Condo,Saskatoon,SK
210,"1,045",Saskatoon,"3 bd
1 ba
870 sf",3,1,870,Apt/Condo,Saskatoon,SK
211,"1,125",Saskatoon,"2 bd
1 ba
850 sf",2,1,850,Apt/Condo,Saskatoon,SK
212,"1,075",Saskatoon,"2 bd
1 ba
650 sf",2,1,650,Apt/Condo,Saskatoon,SK
213,850,Saskatoon,"1 bd
1 ba
408 sf",1,1,408,Apt/Condo,Saskatoon,SK
214,735,Saskatoon,"1 bd
1 ba
0 sf",1,1,0,Apt/Condo,Saskatoon,SK
215,849,Saskatoon,"2 bd
1 ba
0 sf",2,1,0,Apt/Condo,Saskatoon,SK
216,765,Saskatoon,"0 bd
1 ba
300 sf",0,1,300,Apt/Condo,Saskatoon,SK
217,725,Saskatoon,"1 bd
1 ba
650 sf",1,1,650,Apt/Condo,Saskatoon,SK
218,695,Saskatoon,"0 bd
1 ba
450 sf",0,1,450,Apt/Condo,Saskatoon,SK
219,750,Saskatoon,"1 bd
1 ba
0 sf",1,1,0,Apt/Condo,Saskatoon,SK
220,950,Saskatoon,"2 bd
1 ba
0 sf",2,1,0,Apt/Condo,Saskatoon,SK
221,"1,000",Saskatoon,"2 bd
1 ba
759 sf",2,1,759,Apt/Condo,Saskatoon,SK
222,699,Saskatoon,"1 bd
1 ba
650 sf",1,1,650,Apt/Condo,Saskatoon,SK
223,950,Saskatoon,"1 bd
1 ba
525 sf",1,1,525,Apt/Condo,Saskatoon,SK
224,950,Saskatoon,"2 bd
1 ba
720 sf",2,1,720,Apt/Condo,Saskatoon,SK
225,"1,199",Saskatoon,"3 bd
1 ba
810 sf",3,1,810,Apt/Condo,Saskatoon,SK
226,725,Saskatoon,"1 bd
1 ba
575 sf",1,1,575,Apt/Condo,Saskatoon,SK
227,775,Saskatoon,"2 bd
1 ba
767 sf",2,1,767,Apt/Condo,Saskatoon,SK
228,800,Saskatoon,"1 bd
1 ba
400 sf",1,1,400,Apt/Condo,Saskatoon,SK
229,"1,000",Saskatoon,"2 bd
1 ba
617 sf",2,1,617,Apt/Condo,Saskatoon,SK
230,875,Saskatoon,"1 bd
1 ba
558 sf",1,1,558,Apt/Condo,Saskatoon,SK
231,775,Saskatoon,"1 bd
1 ba
558 sf",1,1,558,Apt/Condo,Saskatoon,SK
232,775,Saskatoon,"0 bd
1 ba
450 sf",0,1,450,Apt/Condo,Saskatoon,SK
233,870,Saskatoon,"1 bd
1 ba
600 sf",1,1,600,Apt/Condo,Saskatoon,SK
234,875,Saskatoon,"1 bd
1 ba
650 sf",1,1,650,Apt/Condo,Saskatoon,SK
235,899,Saskatoon,"2 bd
1 ba
800 sf",2,1,800,Apt/Condo,Saskatoon,SK
236,"1,065",Saskatoon,"3 bd
1 ba
950 sf",3,1,950,Apt/Condo,Saskatoon,SK
237,850,Saskatoon,"0 bd
1 ba
400 sf",0,1,400,Apt/Condo,Saskatoon,SK
238,925,Saskatoon,"1 bd
1 ba
600 sf",1,1,600,Apt/Condo,Saskatoon,SK
239,799,Saskatoon,"0 bd
1 ba
265 sf",0,1,265,Apt/Condo,Saskatoon,SK
240,950,Saskatoon,"1 bd
1 ba
520 sf",1,1,520,Apt/Condo,Saskatoon,SK
241,899,Saskatoon,"1 bd
1 ba
651 sf",1,1,651,Apt/Condo,Saskatoon,SK
242,900,Saskatoon,"0 bd
1 ba
405 sf",0,1,405,Apt/Condo,Saskatoon,SK
243,"1,099",Saskatoon,"2 bd
1 ba
832 sf",2,1,832,Apt/Condo,Saskatoon,SK
244,850,Saskatoon,"1 bd
1 ba
600 sf",1,1,600,Apt/Condo,Saskatoon,SK
245,"1,045",Saskatoon,"2 bd
1 ba
800 sf",2,1,800,Apt/Condo,Saskatoon,SK
246,749,Saskatoon,"1 bd
1 ba
650 sf",1,1,650,Apt/Condo,Saskatoon,SK
247,799,Saskatoon,"2 bd
1 ba
725 sf",2,1,725,Apt/Condo,Saskatoon,SK
248,875,Saskatoon,"1 bd
1 ba
525 sf",1,1,525,Apt/Condo,Saskatoon,SK
249,"1,045",Saskatoon,"3 bd
1 ba
1000 sf",3,1,1000,Apt/Condo,Saskatoon,SK
250,"1,065",Saskatoon,"3 bd
1 ba
886 sf",3,1,886,Apt/Condo,Saskatoon,SK
251,799,Saskatoon,"0 bd
1 ba
400 sf",0,1,400,Apt/Condo,Saskatoon,SK
252,925,Saskatoon,"1 bd
1 ba
600 sf",1,1,600,Apt/Condo,Saskatoon,SK
253,"1,025",Saskatoon,"2 bd
1 ba
750 sf",2,1,750,Apt/Condo,Saskatoon,SK
254,710,Saskatoon,"1 bd
1 ba
500 sf",1,1,500,Apt/Condo,Saskatoon,SK
255,825,Saskatoon,"2 bd
1 ba
600 sf",2,1,600,Apt/Condo,Saskatoon,SK
256,725,Saskatoon,"1 bd
1 ba
592 sf",1,1,592,Apt/Condo,Saskatoon,SK
257,825,Saskatoon,"2 bd
1 ba
844 sf",2,1,844,Apt/Condo,Saskatoon,SK
258,925,Saskatoon,"1 bd
1 ba
514 sf",1,1,514,Apt/Condo,Saskatoon,SK
259,925,Saskatoon,"2 bd
1 ba
812 sf",2,1,812,Apt/Condo,Saskatoon,SK
260,770,Saskatoon,"1 bd
1 ba
650 sf",1,1,650,Apt/Condo,Saskatoon,SK
261,835,Saskatoon,"2 bd
1 ba
800 sf",2,1,800,Apt/Condo,Saskatoon,SK
262,900,Saskatoon,"1 bd
1 ba
575 sf",1,1,575,Apt/Condo,Saskatoon,SK
263,"1,250",Saskatoon,"2 bd
1 ba
900 sf",2,1,900,Apt/Condo,Saskatoon,SK
264,"1,150",Saskatoon,"3 bd
1 ba
950 sf",3,1,950,Apt/Condo,Saskatoon,SK
265,870,Saskatoon,"1 bd
1 ba
605 sf",1,1,605,Apt/Condo,Saskatoon,SK
266,975,Saskatoon,"2 bd
1 ba
605 sf",2,1,605,Apt/Condo,Saskatoon,SK
267,865,Saskatoon,"1 bd
1 ba
564 sf",1,1,564,Apt/Condo,Saskatoon,SK
268,825,Saskatoon,"2 bd
1 ba
710 sf",2,1,710,Apt/Condo,Saskatoon,SK
269,795,Saskatoon,"0 bd
1 ba
400 sf",0,1,400,Apt/Condo,Saskatoon,SK
270,725,Saskatoon,"0 bd
1 ba
325 sf",0,1,325,Apt/Condo,Saskatoon,SK
271,"1,000",Saskatoon,"1 bd
1 ba
600 sf",1,1,600,Apt/Condo,Saskatoon,SK
272,"1,200",Saskatoon,"2 bd
1 ba
750 sf",2,1,750,Apt/Condo,Saskatoon,SK
273,750,Saskatoon,"1 bd
1 ba
650 sf",1,1,650,Apt/Condo,Saskatoon,SK
274,725,Saskatoon,"0 bd
1 ba
400 sf",0,1,400,Apt/Condo,Saskatoon,SK
275,975,Saskatoon,"1 bd
1 ba
650 sf",1,1,650,Apt/Condo,Saskatoon,SK
276,825,Saskatoon,"1 bd
1 ba
585 sf",1,1,585,Apt/Condo,Saskatoon,SK
277,925,Saskatoon,"2 bd
1 ba
750 sf",2,1,750,Apt/Condo,Saskatoon,SK
278,"1,215",Saskatoon,"3 bd
1 ba
900 sf",3,1,900,Apt/Condo,Saskatoon,SK
279,875,Saskatoon,"1 bd
1 ba
600 sf",1,1,600,Apt/Condo,Saskatoon,SK
280,774,Saskatoon,"2 bd
1 ba
700 sf",2,1,700,Apt/Condo,Saskatoon,SK
281,"1,025",Saskatoon,"1 bd
1 ba
500 sf",1,1,500,Apt/Condo,Saskatoon,SK
282,750,Saskatoon,"2 bd
1 ba
800 sf",2,1,800,Apt/Condo,Saskatoon,SK
283,850,Saskatoon,"1 bd
1 ba
650 sf",1,1,650,Apt/Condo,Saskatoon,SK
284,975,Saskatoon,"2 bd
1 ba
800 sf",2,1,800,Apt/Condo,Saskatoon,SK
285,"1,045",Saskatoon,"3 bd
1 ba
950 sf",3,1,950,Apt/Condo,Saskatoon,SK
286,870,Saskatoon,"1 bd
1 ba
650 sf",1,1,650,Apt/Condo,Saskatoon,SK
287,970,Saskatoon,"2 bd
1 ba
800 sf",2,1,800,Apt/Condo,Saskatoon,SK
288,905,Saskatoon,"1 bd
1 ba
650 sf",1,1,650,Apt/Condo,Saskatoon,SK
289,750,Saskatoon,"0 bd
1 ba
225 sf",0,1,225,Apt/Condo,Saskatoon,SK
290,875,Saskatoon,"1 bd
1 ba
475 sf",1,1,475,Apt/Condo,Saskatoon,SK
291,750,Saskatoon,"0 bd
1 ba
340 sf",0,1,340,Apt/Condo,Saskatoon,SK
292,"1,000",Saskatoon,"2 bd
1 ba
680 sf",2,1,680,Apt/Condo,Saskatoon,SK
293,750,Saskatoon,"1 bd
1 ba
320 sf",1,1,320,Apt/Condo,Saskatoon,SK
294,865,Saskatoon,"2 bd
1 ba
800 sf",2,1,800,Apt/Condo,Saskatoon,SK
295,875,Saskatoon,"0 bd
1 ba
450 sf",0,1,450,Apt/Condo,Saskatoon,SK
296,775,Saskatoon,"1 bd
1 ba
650 sf",1,1,650,Apt/Condo,Saskatoon,SK
297,900,Saskatoon,"2 bd
1 ba
800 sf",2,1,800,Apt/Condo,Saskatoon,SK
